wow;love;sentimentPreprocessRuntime;angry;sad;message;kerasPreprocessed;flinkClassifyRecievedAt;id;flinkPreprocesEnd;kafkaCreatedTime;sentimentClassifyRuntime;flinkPreprocesRecievedAt;flinkClassifyEnd;sentiment;haha
29;1169;1199181;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.332;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.392;2017-12-01T15:50:25.625428;22177298;2017-12-01T14:50:27.391;2017-12-01T14:50:43.355;1.5;136
29;1169;1190889;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.355;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.393;2017-12-01T15:50:25.625457;22088881;2017-12-01T14:50:27.392;2017-12-01T14:50:43.377;1.5;136
29;1169;1188157;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.377;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.395;2017-12-01T15:50:25.625487;21951948;2017-12-01T14:50:27.394;2017-12-01T14:50:43.399;1.5;136
29;1169;1176263;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.399;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.397;2017-12-01T15:50:25.625515;22002810;2017-12-01T14:50:27.395;2017-12-01T14:50:43.422;1.5;136
29;1169;1210020;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.422;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.398;2017-12-01T15:50:25.625543;22188540;2017-12-01T14:50:27.397;2017-12-01T14:50:43.444;1.5;136
29;1169;1180722;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.444;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.400;2017-12-01T15:50:25.625574;22094825;2017-12-01T14:50:27.398;2017-12-01T14:50:43.466;1.5;136
29;1169;1175975;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.466;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.401;2017-12-01T15:50:25.625602;21903101;2017-12-01T14:50:27.400;2017-12-01T14:50:43.489;1.5;136
29;1169;1186306;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.489;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.403;2017-12-01T15:50:25.625629;21824910;2017-12-01T14:50:27.401;2017-12-01T14:50:43.511;1.5;136
29;1169;1213950;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.511;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.404;2017-12-01T15:50:25.625660;21699465;2017-12-01T14:50:27.403;2017-12-01T14:50:43.533;1.5;136
29;1169;1247972;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.533;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.406;2017-12-01T15:50:25.625688;21898282;2017-12-01T14:50:27.405;2017-12-01T14:50:43.555;1.5;136
29;1169;1213353;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.555;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.407;2017-12-01T15:50:25.625718;22276760;2017-12-01T14:50:27.406;2017-12-01T14:50:43.577;1.5;136
29;1169;1348387;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.578;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.409;2017-12-01T15:50:25.625746;21810522;2017-12-01T14:50:27.408;2017-12-01T14:50:43.600;1.5;136
29;1169;1194213;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.600;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.411;2017-12-01T15:50:25.625774;21972470;2017-12-01T14:50:27.409;2017-12-01T14:50:43.622;1.5;136
29;1169;1176683;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.622;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.412;2017-12-01T15:50:25.625805;21865654;2017-12-01T14:50:27.411;2017-12-01T14:50:43.644;1.5;136
29;1169;1192216;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.644;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.414;2017-12-01T15:50:25.625835;22123301;2017-12-01T14:50:27.412;2017-12-01T14:50:43.666;1.5;136
29;1169;1184291;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.666;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.415;2017-12-01T15:50:25.625863;22033778;2017-12-01T14:50:27.414;2017-12-01T14:50:43.689;1.5;136
29;1169;1194008;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.689;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.417;2017-12-01T15:50:25.625893;21835693;2017-12-01T14:50:27.415;2017-12-01T14:50:43.711;1.5;136
29;1169;1193785;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.711;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.418;2017-12-01T15:50:25.625922;21855296;2017-12-01T14:50:27.417;2017-12-01T14:50:43.733;1.5;136
29;1169;1193611;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.733;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.420;2017-12-01T15:50:25.625952;21897354;2017-12-01T14:50:27.419;2017-12-01T14:50:43.755;1.5;136
29;1169;1193358;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.755;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.421;2017-12-01T15:50:25.625980;21806299;2017-12-01T14:50:27.420;2017-12-01T14:50:43.777;1.5;136
29;1169;1184553;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.777;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.423;2017-12-01T15:50:25.626007;21838944;2017-12-01T14:50:27.422;2017-12-01T14:50:43.799;1.5;136
29;1169;1170502;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.799;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.424;2017-12-01T15:50:25.626038;21842533;2017-12-01T14:50:27.423;2017-12-01T14:50:43.821;1.5;136
29;1169;1197890;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.822;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.426;2017-12-01T15:50:25.626066;22239007;2017-12-01T14:50:27.425;2017-12-01T14:50:43.844;1.5;136
29;1169;1176016;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.844;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.427;2017-12-01T15:50:25.626094;21940298;2017-12-01T14:50:27.426;2017-12-01T14:50:43.866;1.5;136
29;1169;1197544;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.866;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.429;2017-12-01T15:50:25.626125;22005379;2017-12-01T14:50:27.428;2017-12-01T14:50:43.888;1.5;136
